dma_1_lps,dma_2_lps,dma_3_lps,dma_4_lps,dma_5_lps,dma_6_lps,dma_7_lps,dma_8_lps,dma_9_lps,dma_10_lps,timestamp,rainfall_mm,temperature_c,humidity_pct,windspeed_kmh,total_demand_lps
9.76735294117647,8.854047619047618,4.535,42.51367647058823,99.29141304347826,9.93161764705883,33.95992957746479,22.96227272727273,18.40809523809524,30.727794117647058,2021-03-14 16:00:00,2.8,5.6,82.0,17.0,280.9511993818292
9.74845588235294,8.837460317460318,4.94,42.54235294117647,99.49054347826088,9.925735294117654,34.08774647887324,22.93693181818182,18.33825396825397,30.771213235294116,2021-03-14 17:00:00,0.8,6.5,76.0,23.0,281.6186934139714
9.729558823529413,8.820873015873016,4.97,42.571029411764705,99.68967391304348,9.919852941176478,34.215563380281694,22.91159090909091,18.2684126984127,30.814632352941175,2021-03-14 18:00:00,0.0,7.5,66.0,18.0,281.91118744611356
9.710661764705883,8.804285714285713,5.1175,42.599705882352936,99.8888043478261,9.913970588235301,34.343380281690145,22.88625,18.19857142857143,30.858051470588236,2021-03-14 19:00:00,0.1,7.9,60.0,18.0,282.32118147825577
9.691764705882353,8.787698412698411,5.0025,42.62838235294117,100.0879347826087,9.908088235294125,34.471197183098596,22.860909090909093,18.128730158730157,30.90147058823529,2021-03-14 20:00:00,0.0,8.2,60.0,20.0,282.4686755103979
9.672867647058823,8.77111111111111,4.3575,42.65705882352941,100.2870652173913,9.902205882352948,34.59901408450705,22.835568181818182,18.058888888888887,30.944889705882353,2021-03-14 21:00:00,0.0,7.8,66.0,12.0,282.08616954254006
9.653970588235294,8.754523809523809,3.805,42.68573529411764,100.48619565217392,9.896323529411772,34.7268309859155,22.810227272727275,17.989047619047618,30.98830882352941,2021-03-14 22:00:00,0.0,7.2,71.0,12.0,281.7961635746822
9.635073529411764,8.737936507936507,3.65,42.71441176470588,100.68532608695652,9.890441176470596,34.85464788732395,22.784886363636364,17.91920634920635,31.03172794117647,2021-03-14 23:00:00,0.0,7.2,69.0,23.0,281.9036576068244
9.616176470588236,8.721349206349206,3.23,42.74308823529412,100.88445652173914,9.88455882352942,34.9824647887324,22.759545454545457,17.84936507936508,31.07514705882353,2021-03-15 00:00:00,0.0,7.3,66.0,11.0,281.7461516389666
9.597279411764706,8.704761904761904,2.9325,42.77176470588235,101.08358695652174,9.878676470588244,35.11028169014085,22.734204545454546,17.77952380952381,31.118566176470587,2021-03-15 01:00:00,0.0,7.0,70.0,12.0,281.7111456711088
9.578382352941176,8.688174603174602,2.8125,42.800441176470585,101.28271739130436,9.872794117647068,35.2380985915493,22.70886363636364,17.70968253968254,31.161985294117645,2021-03-15 02:00:00,0.0,6.4,71.0,8.0,281.85363970325096
9.559485294117646,8.671587301587302,2.7675,42.82911764705882,101.48184782608696,9.866911764705891,35.365915492957754,22.68352272727273,17.63984126984127,31.205404411764704,2021-03-15 03:00:00,0.0,5.2,77.0,5.0,282.0711337353931
9.540588235294118,8.655,2.84,42.85779411764705,101.68097826086957,9.861029411764715,35.4937323943662,22.65818181818182,17.57,31.248823529411766,2021-03-15 04:00:00,0.0,5.0,81.0,6.0,282.4061277675352
9.521691176470588,8.74,3.025,42.88647058823529,101.88010869565218,9.855147058823539,35.62154929577465,22.63284090909091,17.64,31.292242647058824,2021-03-15 05:00:00,0.0,4.6,81.0,9.0,283.09505037110597
9.502794117647058,9.6375,4.235,42.91514705882353,102.07923913043479,9.849264705882362,35.7493661971831,22.6075,19.0875,31.335661764705883,2021-03-15 06:00:00,0.0,4.5,84.0,8.0,286.9989729746767
9.48389705882353,10.92,5.3625,42.94382352941176,102.2783695652174,9.843382352941186,35.87718309859155,23.87,23.35,31.37908088235294,2021-03-15 07:00:00,0.0,5.1,78.0,5.0,295.3082364873384
9.465,11.635,5.61,42.9725,102.4775,9.83750000000001,36.005,27.6325,25.3375,31.4225,2021-03-15 08:00:00,0.0,6.0,75.0,6.0,302.39500000000004
10.92,11.195,5.4325,44.1075,99.3775,9.04500000000002,31.2375,27.715,21.8925,29.5475,2021-03-15 09:00:00,0.0,7.5,72.0,3.0,290.47
11.58,10.75,5.0225,43.9775,94.8225,7.17249999999999,28.315,26.5525,24.955,32.285,2021-03-15 10:00:00,0.0,7.4,72.0,5.0,285.4325
10.205,10.4425,4.9225,36.795,90.235,7.53,25.6875,24.5025,29.5225,37.3125,2021-03-15 11:00:00,0.0,7.6,70.0,6.0,277.155
8.68,10.51,4.945,36.2075,88.9475,8.645,25.0775,24.985,32.3725,40.025,2021-03-15 12:00:00,0.0,8.2,67.0,9.0,280.39500000000004
9.2875,10.34,4.9375,39.19,89.1825,8.883375,26.84,24.8425,23.7425,29.8825,2021-03-15 13:00:00,0.0,8.6,67.0,11.0,267.128375
10.01,10.2725,4.8325,40.2625,89.47078947368422,9.121749999999999,26.93842105263158,23.765,24.03,30.5025,2021-03-15 14:00:00,0.0,9.0,61.0,7.0,269.20596052631583
9.685,10.24,4.4,34.145,89.75907894736842,9.360125,27.03684210526316,20.6775,22.095,27.05,2021-03-15 15:00:00,0.0,9.3,64.0,9.0,254.44854605263163
8.44,10.132307692307693,4.2075,37.26,90.04736842105264,9.5985,27.135263157894737,20.5975,25.8,34.6775,2021-03-15 16:00:00,0.0,9.0,63.0,7.0,267.8959392712551
7.86,10.024615384615386,4.8175,37.8925,90.33565789473684,9.836875,27.233684210526317,21.22,25.6565625,34.35161764705882,2021-03-15 17:00:00,0.0,9.5,57.0,4.0,269.22901263693734
8.096666666666668,9.916923076923077,4.985,38.525,90.62394736842106,10.07525,27.332105263157896,21.5585,25.513125000000002,34.02573529411765,2021-03-15 18:00:00,0.0,9.5,57.0,6.0,270.6522526692864
8.333333333333334,9.80923076923077,4.965,39.1575,90.91223684210526,10.313625,27.430526315789475,21.897,25.3696875,33.699852941176474,2021-03-15 19:00:00,0.0,9.2,64.0,7.0,271.8879927016353
8.57,9.701538461538462,4.995,39.79,91.20052631578947,10.552,27.528947368421054,22.2355,25.22625,33.373970588235295,2021-03-15 20:00:00,0.0,8.3,60.0,7.0,273.17373273398425
8.806666666666667,9.593846153846155,4.4575,40.4225,91.48881578947369,10.790375,27.627368421052633,22.573999999999998,25.0828125,33.04808823529412,2021-03-15 21:00:00,0.0,8.0,52.0,7.0,273.8919727663333
9.043333333333333,9.486153846153845,3.855,41.055,91.77710526315789,11.028749999999999,27.725789473684213,22.912499999999998,24.939375,32.722205882352945,2021-03-15 22:00:00,0.0,7.4,59.0,5.0,274.54521279868226
9.280000000000001,9.378461538461538,3.465,41.6875,92.06539473684211,11.267125,27.824210526315788,23.250999999999998,24.7959375,32.39632352941177,2021-03-15 23:00:00,0.0,7.4,53.0,4.0,275.4109528310312
9.516666666666667,9.27076923076923,3.2425,42.32,92.35368421052631,11.5055,27.922631578947367,23.5895,24.6525,32.07044117647059,2021-03-16 00:00:00,0.0,6.8,64.0,3.0,276.4441928633802
9.753333333333334,9.163076923076924,2.8525,42.9525,92.64197368421053,11.743875,28.021052631578947,23.927999999999997,24.5090625,31.744558823529413,2021-03-16 01:00:00,0.0,6.8,58.0,4.0,277.30993289572916
9.99,9.055384615384614,2.825,43.585,92.93026315789473,11.98225,28.119473684210526,24.2665,24.365625,31.418676470588235,2021-03-16 02:00:00,0.0,7.0,66.0,6.0,278.5381729280781
10.226666666666667,8.947692307692307,2.7825,44.2175,93.21855263157894,12.220625,28.217894736842105,24.605,24.2221875,31.09279411764706,2021-03-16 03:00:00,0.0,6.9,66.0,4.0,279.75141296042705
10.463333333333335,8.84,2.7475,44.85,93.50684210526316,12.459,28.316315789473684,24.9435,24.07875,30.76691176470588,2021-03-16 04:00:00,0.0,6.7,62.0,7.0,280.97215299277605
10.7,8.48,3.0675,45.4825,93.79513157894736,12.697375,28.414736842105263,25.282,23.9353125,30.441029411764706,2021-03-16 05:00:00,0.0,7.3,60.0,5.0,282.2955853328174
10.936666666666667,9.495,4.16,46.115,94.08342105263158,12.935749999999999,28.513157894736842,25.6205,23.791874999999997,30.11514705882353,2021-03-16 06:00:00,0.0,6.7,63.0,3.0,285.7665176728586
11.173333333333334,11.1,5.4125,46.7475,94.37171052631578,13.174125,28.61157894736842,25.959,23.6484375,29.789264705882353,2021-03-16 07:00:00,0.0,7.0,59.0,5.0,289.9874500128999
11.41,11.29,5.335,47.38,94.66,13.4125,28.71,26.2975,23.505,29.463382352941174,2021-03-16 08:00:00,0.0,8.5,56.0,4.0,291.46338235294115
8.9675,10.6225,5.0925,40.4075,98.0275,9.35249999999999,28.3025,25.48,22.015,29.1375,2021-03-16 09:00:00,0.0,8.3,67.0,5.0,277.405
8.8125,10.725,4.9175,41.955,93.09,13.7175,28.0675,30.125,25.4075,32.8925,2021-03-16 10:00:00,0.0,9.0,68.0,5.0,289.71
9.055,10.05,4.8675,37.81,88.895,8.28999999999999,25.2225,26.8375,24.6875,32.1275,2021-03-16 11:00:00,0.0,9.3,63.0,6.0,267.8425
9.8175,10.59,4.93,39.6025,87.74,12.93,24.3425,28.0725,24.25,31.54,2021-03-16 12:00:00,0.0,10.1,61.0,4.0,273.815
9.7525,10.3425,4.8475,38.1425,89.9375,10.69,25.26,24.74,23.37,29.97,2021-03-16 13:00:00,0.0,10.4,62.0,3.0,267.0525
10.0325,10.2175,4.4025,33.6925,84.9825,8.27499999999999,24.8725,22.4075,24.0425,29.34,2021-03-16 14:00:00,0.0,10.3,63.0,4.0,252.26499999999996
9.195,9.9075,4.385,35.4825,79.46,6.8075,21.815,20.7125,25.0975,32.285,2021-03-16 15:00:00,0.0,10.8,64.0,5.0,245.1475
7.0375,9.9575,4.4275,37.0175,78.95,7.39249999999998,23.0,19.935,25.535,32.68,2021-03-16 16:00:00,0.0,11.3,65.0,6.0,245.93249999999998
7.35,10.4575,4.505,35.9725,80.6725,7.69499999999999,23.545,20.33,23.1425,29.2,2021-03-16 17:00:00,0.0,11.5,60.0,3.0,242.86999999999995
7.685,10.205,5.21,40.6525,86.2275,7.4675,23.91,21.2675,21.82,27.0125,2021-03-16 18:00:00,0.0,11.9,47.0,5.0,251.45749999999998
7.9925,10.775,5.1325,41.4075,93.4475,7.09499999999999,26.6975,22.7375,22.7325,29.4275,2021-03-16 19:00:00,0.0,11.8,36.0,7.0,267.445
8.23,10.9125,5.1475,38.14,93.34,8.60249999999996,26.985,23.8475,21.415,27.615,2021-03-16 20:00:00,0.0,10.3,31.0,11.0,264.23499999999996
6.925,10.0425,4.4525,34.93,82.17,7.89249999999998,25.06,20.4225,21.43,26.42,2021-03-16 21:00:00,0.0,10.0,40.0,9.0,239.745
5.895,9.4175,3.8175,33.9675,73.695,7.715,21.255,17.93,22.01,26.045,2021-03-16 22:00:00,0.0,10.1,29.0,8.0,221.7475
4.7575,8.7825,3.4725,31.25,67.405,6.75,18.355,14.8875,19.0625,22.0125,2021-03-16 23:00:00,0.0,10.1,36.0,4.0,196.73499999999999
4.3275,8.44,3.2475,25.9425,59.34,6.4225,15.82,12.595,17.8125,19.705,2021-03-17 00:00:00,0.0,10.1,36.0,13.0,173.65249999999997
4.045,8.2075,3.0325,27.63,54.6925,5.52249999999999,12.9125,11.395,18.9375,20.5775,2021-03-17 01:00:00,0.0,9.7,37.0,16.0,166.9525
3.6375,8.17,2.8675,28.63,52.5325,5.39,13.1125,10.8725,18.945,20.1775,2021-03-17 02:00:00,0.0,9.9,28.0,13.0,164.335
4.22,8.1875,2.84,21.2125,52.4075,5.50999999999999,13.0125,10.825,18.925,19.875,2021-03-17 03:00:00,0.0,8.3,34.0,10.0,157.015
3.63,8.4375,2.86,21.4025,53.0775,6.06000000000001,13.2575,10.835,17.6,19.0325,2021-03-17 04:00:00,0.0,9.0,32.0,10.0,156.19250000000002
3.9125,8.5375,3.1875,24.405,55.815,6.0,13.81,11.5025,19.975,21.4575,2021-03-17 05:00:00,0.0,8.3,41.0,8.0,168.60250000000002
4.67,9.3575,4.3775,32.3375,71.88,6.40499999999997,18.2725,16.625,20.7325,25.1225,2021-03-17 06:00:00,0.0,7.2,51.0,6.0,209.77999999999997
8.52,11.325,5.52,44.3825,96.5775,8.74750000000002,28.215,23.935,20.9375,27.4625,2021-03-17 07:00:00,0.0,6.8,51.0,6.0,275.6225
9.655,11.38,5.3975,46.11,108.455,7.88,27.825,28.2,22.1875,29.235,2021-03-17 08:00:00,0.0,8.0,47.0,5.0,296.325
9.4275,10.665,4.97,45.615,105.105,5.78999999999999,20.6225,27.52,22.17,29.6125,2021-03-17 09:00:00,0.0,9.1,48.0,3.0,281.49750000000006
10.1775,10.355,4.8975,40.0825,101.45,5.652499999999997,21.9275,26.745,22.648333333333333,29.990000000000002,2021-03-17 10:00:00,0.0,9.9,48.0,4.0,273.92583333333334
9.325,10.2075,4.835,36.34,97.795,5.515000000000003,23.2325,25.97,23.12666666666667,30.3675,2021-03-17 11:00:00,0.0,9.5,48.0,15.0,266.71416666666664
9.2925,10.1725,4.8275,38.185,94.14,5.37750000000001,24.5375,25.195,23.605,30.745,2021-03-17 12:00:00,0.0,9.8,54.0,16.0,266.0775
9.2025,10.2975,4.8725,36.915,91.5,7.35250000000002,24.545,25.165,25.515,32.585,2021-03-17 13:00:00,0.0,9.9,62.0,17.0,267.95
9.1275,10.435,4.5625,37.4,83.925,8.49000000000001,23.03,23.04,24.92,30.65,2021-03-17 14:00:00,0.0,10.0,60.0,19.0,255.58
8.2125,10.3375,4.3625,36.045,79.5775,7.05500000000001,21.7325,20.625,23.26,27.43,2021-03-17 15:00:00,0.0,10.6,55.0,8.0,238.6375
7.0675,9.57,4.54,36.235,79.975,6.8625,21.3025,20.39,21.195,26.1225,2021-03-17 16:00:00,0.0,10.5,61.0,8.0,233.26
6.5375,10.3225,4.5875,34.7,80.61,8.4525,21.615,21.0625,22.62,27.99,2021-03-17 17:00:00,0.0,10.9,41.0,6.0,238.4975
6.515,10.41,4.9275,37.4275,89.265,8.33,24.3475,22.64,21.1325,26.9525,2021-03-17 18:00:00,0.9,9.0,59.0,14.0,251.9475
6.93,10.5925,5.24,40.44,92.89,8.83500000000001,26.575,23.2775,21.27,27.3275,2021-03-17 19:00:00,0.0,8.3,55.0,18.0,263.3775
7.05,10.32,5.4375,39.93,92.06,10.3175,28.46,23.3775,19.4525,24.515,2021-03-17 20:00:00,0.0,8.9,47.0,10.0,260.92
6.4525,10.1225,4.8425,38.7225,82.695,7.69749999999999,23.43,20.8225,22.27,26.0625,2021-03-17 21:00:00,0.0,8.5,46.0,17.0,243.11749999999998
3.95,9.3375,4.0125,35.1775,73.2375,6.365,20.375,17.505,19.1225,22.14,2021-03-17 22:00:00,0.0,8.1,48.0,7.0,211.22250000000003
2.3975,8.8075,3.595,33.89,68.1475,5.9575,17.62,15.33,20.215,22.71,2021-03-17 23:00:00,0.0,8.0,50.0,5.0,198.67000000000002
2.26,8.5525,3.345,25.685,59.1925,5.08750000000001,15.24,13.5075,19.7575,21.5575,2021-03-18 00:00:00,0.0,8.1,48.0,19.0,174.185
8.65,8.22,3.1,20.785,53.945,5.645,13.405,12.3375,19.1575,20.065,2021-03-18 01:00:00,0.0,7.5,48.0,23.0,165.31
5.2725,8.145,2.9975,21.9775,52.4825,5.13250000000001,12.13,11.31,19.125,19.92,2021-03-18 02:00:00,0.0,6.9,47.0,18.0,158.4925
4.475,8.28,2.97,24.9875,52.6175,4.7825,10.395,10.6325,18.5775,19.4525,2021-03-18 03:00:00,0.0,6.6,47.0,12.0,157.16999999999996
4.455,8.395,2.99,26.83,53.5725,5.24250000000001,11.045,11.35,19.305,20.0575,2021-03-18 04:00:00,0.0,6.0,47.0,13.0,163.2425
4.4075,8.5275,3.225,28.26,55.7875,5.33249999999998,12.8475,12.2525,19.315,20.545,2021-03-18 05:00:00,0.0,5.8,55.0,8.0,170.5
5.7625,9.58,4.5225,35.5125,72.195,6.3925,17.945,16.7875,20.0325,23.3225,2021-03-18 06:00:00,0.0,5.9,50.0,10.0,212.05249999999998
10.275,11.1775,5.4375,45.6525,98.245,7.58749999999998,28.665,24.79,25.1175,29.7575,2021-03-18 07:00:00,0.0,6.8,47.0,9.0,286.705
9.8675,11.3025,5.7025,43.0025,104.39,8.68750000000003,30.5375,26.835,23.4725,31.84,2021-03-18 08:00:00,0.0,7.5,43.0,5.0,295.6375
8.4925,10.7275,5.16,41.6425,99.8225,8.22499999999999,28.2825,26.735,24.25,30.76,2021-03-18 09:00:00,0.0,7.7,46.0,4.0,284.09749999999997
8.545,10.915,5.025,37.9625,91.845,8.72,27.0775,25.7225,23.2775,29.2525,2021-03-18 10:00:00,0.0,8.0,50.0,9.0,268.3425
8.36,10.4225,4.7375,37.0975,88.015,7.295,23.95,25.515,26.3125,31.595,2021-03-18 11:00:00,0.0,8.3,52.0,14.0,263.29999999999995
8.0425,10.445,4.885,38.1975,88.1625,8.28249999999999,25.7425,24.09,25.6025,30.63,2021-03-18 12:00:00,0.0,9.0,45.0,14.0,264.08
8.4425,10.31,4.84,38.36,88.4525,8.99250000000001,24.565,24.8925,23.055,30.705,2021-03-18 13:00:00,0.0,8.8,49.0,19.0,262.615
8.53,9.915,4.4025,36.56,83.02,7.2975,23.8775,22.16,23.31,29.4275,2021-03-18 14:00:00,0.0,9.0,42.0,17.0,248.50000000000003
8.2175,9.8625,4.4125,34.165,79.79,8.1375,21.19,21.625,24.3,29.0375,2021-03-18 15:00:00,0.0,9.4,35.0,26.0,240.73749999999998
7.2075,9.6,4.5,31.17,81.91,6.52500000000001,21.2575,20.215,24.0725,29.03,2021-03-18 16:00:00,0.0,9.3,41.0,10.0,235.48749999999998
7.22,10.1275,4.655,36.53,86.305,7.0625,22.325,20.4725,23.2325,28.53,2021-03-18 17:00:00,0.0,8.1,51.0,22.0,246.46
7.315,10.2925,4.945,40.1475,89.705,8.2925,22.4,21.97,21.5975,27.3625,2021-03-18 18:00:00,0.0,6.9,57.0,23.0,254.0275
6.8775,11.13,4.895,40.77,93.7525,10.5775,25.0525,23.525,21.0,25.84,2021-03-18 19:00:00,0.0,6.5,56.0,13.0,263.42
7.4825,10.625,4.9875,44.2275,92.915,9.00750000000001,27.02,22.215,20.585,26.2125,2021-03-18 20:00:00,0.0,5.8,62.0,14.0,265.27750000000003
6.2,9.955,4.3925,37.8175,84.0225,8.64750000000001,23.955,21.0025,22.1975,26.1575,2021-03-18 21:00:00,0.0,6.0,59.0,14.0,244.3475
4.7425,9.1825,3.885,33.445,73.3975,6.84,21.1,17.54,21.0275,23.4175,2021-03-18 22:00:00,0.0,5.7,58.0,11.0,214.57749999999996
3.9425,8.8625,3.4425,25.885,67.8125,7.0675,19.4725,16.095,19.535,21.335,2021-03-18 23:00:00,0.0,5.3,58.0,8.0,193.45
2.96,8.3825,3.18,24.6475,59.155,6.9225,17.175,13.485,19.4175,20.915,2021-03-19 00:00:00,0.0,5.3,56.0,6.0,176.23999999999998
3.0275,8.3,2.9725,24.815,55.005,6.0275,14.89,11.705,18.3625,18.805,2021-03-19 01:00:00,0.0,5.1,56.0,6.0,163.91000000000003
2.9625,8.2925,2.7725,25.805,52.5675,6.1,13.765,11.095,19.9425,20.83,2021-03-19 02:00:00,0.0,4.6,56.0,6.0,164.1325
4.5275,8.3575,2.7625,26.9175,52.2975,6.0425,13.825,10.615,20.4475,20.5825,2021-03-19 03:00:00,0.0,5.0,59.0,13.0,166.375
5.105,8.4275,2.8475,25.115,54.0475,6.02999999999999,14.345,10.965,19.2425,20.03,2021-03-19 04:00:00,0.0,4.7,58.0,8.0,166.155
4.5275,8.77,3.12,28.7425,56.7475,6.10999999999999,15.19,12.6375,21.8225,22.885,2021-03-19 05:00:00,0.0,4.4,56.0,9.0,180.55249999999995
5.8375,9.575,4.2475,35.825,72.33,6.91250000000001,20.4425,15.7925,20.3875,23.5125,2021-03-19 06:00:00,0.0,4.3,57.0,5.0,214.86249999999998
9.71,11.2375,5.41,40.705,98.295,8.55500000000001,29.8075,23.4825,22.2725,28.6025,2021-03-19 07:00:00,0.0,5.0,55.0,6.0,278.07750000000004
9.9075,11.3625,5.42,43.615,103.3725,9.02500000000001,32.845,28.945,23.69,30.2675,2021-03-19 08:00:00,0.0,5.4,50.0,6.0,298.45
9.075,10.75,5.3425,39.7575,96.365,8.14750000000001,29.7825,27.1125,25.495,30.735,2021-03-19 09:00:00,0.0,6.6,47.0,13.0,282.5625
8.4525,10.475,5.32,42.31,92.55,7.49250000000001,27.235,26.3125,25.96,31.6225,2021-03-19 10:00:00,0.0,7.3,40.0,19.0,277.73
8.9425,10.6725,4.6275,38.295,87.2225,8.1925,25.97,24.625,25.41,31.3225,2021-03-19 11:00:00,0.0,8.2,38.0,15.0,265.28
8.7825,10.445,4.6025,41.4025,88.1375,9.67499999999998,26.205,25.195,27.115,32.61,2021-03-19 12:00:00,0.0,9.0,34.0,15.0,274.17
8.3175,11.22,4.9,39.565,89.5425,7.23750000000001,27.0775,24.75,27.745,32.965,2021-03-19 13:00:00,0.0,8.4,45.0,15.0,273.32000000000005
8.43,10.42,4.51,35.2275,85.035,10.5225,24.8725,22.75,23.4725,29.1875,2021-03-19 14:00:00,0.0,9.9,28.0,10.0,254.4275
7.795,9.97,4.1775,33.2025,81.38,7.3025,22.48,21.73,24.635,27.8675,2021-03-19 15:00:00,0.0,9.1,43.0,14.0,240.54
6.7125,10.0625,4.5925,31.69,79.3825,7.23749999999998,24.3075,20.355,24.415,27.8775,2021-03-19 16:00:00,0.0,9.4,46.0,26.0,236.63249999999996
6.4025,10.4525,4.42,36.7375,83.43,6.96250000000001,22.9575,20.765,23.28,27.57,2021-03-19 17:00:00,0.0,9.4,46.0,27.0,242.9775
7.01,10.515,4.9925,42.3525,86.3825,9.11749999999999,26.2975,21.4475,21.655,27.25,2021-03-19 18:00:00,0.0,9.9,35.0,18.0,257.02
7.515,10.33,5.005,40.735,91.1425,7.8875,27.735,22.6275,22.33,27.825,2021-03-19 19:00:00,0.0,8.6,42.0,15.0,263.13249999999994
7.4,10.765,5.315,40.395,90.0425,8.0525,27.6175,22.055,21.91,26.5575,2021-03-19 20:00:00,0.0,7.9,46.0,14.0,260.11
5.975,9.97,4.3175,32.845,78.975,6.79750000000001,25.3375,19.7875,20.0925,23.7775,2021-03-19 21:00:00,0.0,7.7,47.0,10.0,227.875
5.6125,9.165,3.8225,30.18,72.2125,6.88499999999999,21.6625,16.7625,20.7275,22.0875,2021-03-19 22:00:00,0.0,7.3,48.0,9.0,209.11749999999998
4.7375,9.2325,3.51,30.935,66.3325,6.20750000000001,19.47,15.79,18.64,20.705,2021-03-19 23:00:00,0.0,7.0,46.0,8.0,195.56
4.47,8.6725,3.16,29.6325,59.4925,6.745,17.2525,13.4525,18.4625,19.8875,2021-03-20 00:00:00,0.0,6.2,44.0,10.0,181.2275
4.0875,8.4275,3.1125,27.5125,54.84,5.45499999999998,14.65,11.955,18.9,20.3875,2021-03-20 01:00:00,0.0,5.7,44.0,10.0,169.3275
5.225,8.1675,2.8075,27.1275,52.4525,5.7175,14.3075,11.1975,19.475,20.5475,2021-03-20 02:00:00,0.0,6.0,42.0,8.0,167.02500000000003
5.39,8.42,2.855,27.0625,52.1,5.605,13.6025,10.625,18.6075,19.755,2021-03-20 03:00:00,0.0,6.1,42.0,8.0,164.02249999999998
3.0175,8.4,2.8325,22.8425,52.495,5.63000000000001,13.595,11.185,18.825,20.435,2021-03-20 04:00:00,0.0,5.9,44.0,14.0,159.25750000000002
2.93,8.5,2.975,21.535,54.7125,5.3175,14.1425,11.5475,18.05,19.8675,2021-03-20 05:00:00,0.0,5.5,48.0,24.0,159.57750000000001
3.8275,8.9125,3.54,25.905,62.7525,6.16499999999998,17.32,13.8225,18.535,20.565,2021-03-20 06:00:00,0.0,5.2,46.0,23.0,181.34499999999997
6.72,10.2275,4.6925,36.89,78.8225,7.80500000000001,22.6975,19.9025,19.4525,24.735,2021-03-20 07:00:00,0.0,5.6,51.0,28.0,231.94500000000005
7.9825,11.2075,5.3675,43.405,97.355,12.72,29.92,24.6,20.5725,25.775,2021-03-20 08:00:00,0.0,6.0,55.0,40.0,278.905
7.4375,11.5825,6.315,49.4725,105.505,12.7025,35.1425,27.7825,22.255,27.8575,2021-03-20 09:00:00,0.0,6.7,55.0,43.0,306.0525
7.35,11.6275,5.8525,47.9724999999999,107.18,11.63,33.765,28.9825,21.7,27.895,2021-03-20 10:00:00,0.0,7.4,50.0,41.0,303.95499999999987
8.0825,11.24,5.56,42.9625,101.5525,11.9125,30.79,26.245,21.775,27.705,2021-03-20 11:00:00,0.0,7.9,48.0,35.0,287.82499999999993
7.7175,11.2325,5.825,43.375,99.2075,11.6625,31.2825,24.6,23.03,27.76,2021-03-20 12:00:00,0.0,8.0,49.0,42.0,285.6925
7.82,11.5475,5.625,43.6175,97.45,12.4575,30.5625,23.835,21.0225,26.4225,2021-03-20 13:00:00,0.0,8.7,41.0,41.0,280.36
7.5125,11.2675,5.2875,40.42,91.04,10.845,27.495,22.905,20.4925,24.62,2021-03-20 14:00:00,0.0,9.0,36.0,34.0,261.88500000000005
7.16,10.4375,4.85,41.165,85.69,11.75,25.71,20.3225,21.105,24.3575,2021-03-20 15:00:00,0.0,9.2,40.0,35.0,252.5475
7.005,10.9975,4.675,40.975,83.685,10.4775,25.7675,20.51,19.865,23.565,2021-03-20 16:00:00,0.0,7.9,48.0,36.0,247.52249999999998
6.2475,10.5725,4.6725,37.17,86.44,8.65999999999998,26.205,20.9275,18.8575,23.005,2021-03-20 17:00:00,0.0,6.7,55.0,42.0,242.7575
5.8325,10.81,4.9075,37.36,88.3825,8.80750000000001,28.34,22.605,19.64,23.965,2021-03-20 18:00:00,0.0,6.4,60.0,47.0,250.65
